"X_Y5_1","X_Y5_2","X_Y5_3","X_Y5_4","X_Y5_5","X_age5grp","X_male","X_U5UK","Output","Domain","X_age","X_U5"
4,1,4,2,5,"55-64",0,0.279,0.143524821368989,"41425",4,0.279
4,1,4,3,1,"55-64",0,0.547,0.528718934339991,"41431",4,0.547
4,1,4,3,2,"55-64",0,0.469,0.502643196220335,"41432",4,0.469
4,1,4,3,3,"55-64",0,0.443,0.43495211964852,"41433",4,0.443
4,1,4,3,4,"55-64",0,0.262,0.255941209237115,"41434",4,0.262
4,1,4,3,5,"55-64",0,0.258,0.10619224540425,"41435",4,0.258
4,1,4,4,1,"55-64",0,0.355,0.212774779055532,"41441",4,0.355
4,1,4,4,2,"55-64",0,0.277,0.191343981841167,"41442",4,0.277
4,1,4,4,3,"55-64",0,0.251,0.129533471355157,"41443",4,0.251
4,1,4,4,4,"55-64",0,0.07,0.0157742841152952,"41444",4,0.07
4,1,4,4,5,"55-64",0,0.066,-0.0798387686255827,"41445",4,0.066
4,1,4,5,1,"55-64",0,0.296,0.0450638028563087,"41451",4,0.296
4,1,4,5,2,"55-64",0,0.218,0.0181005488021456,"41452",4,0.218
4,1,4,5,3,"55-64",0,0.192,-0.0248418844144013,"41453",4,0.192
4,1,4,5,4,"55-64",0,0.011,-0.105037679418206,"41454",4,0.011
4,1,4,5,5,"55-64",0,0.007,-0.176279309389763,"41455",4,0.007
4,1,5,1,1,"55-64",0,0.609,0.346222372055461,"41511",4,0.609
4,1,5,1,2,"55-64",0,0.531,0.322121525473008,"41512",4,0.531
4,1,5,1,3,"55-64",0,0.505,0.264447625084402,"41513",4,0.505
4,1,5,1,4,"55-64",0,0.324,0.163354379043691,"41514",4,0.324
4,1,5,1,5,"55-64",0,0.32,0.0737926993366225,"41515",4,0.32
4,1,5,2,1,"55-64",0,0.546,0.41048343142442,"41521",4,0.546
4,1,5,2,2,"55-64",0,0.468,0.387913223985076,"41522",4,0.468
4,1,5,2,3,"55-64",0,0.442,0.28653669994043,"41523",4,0.442
4,1,5,2,4,"55-64",0,0.261,0.154231628115662,"41524",4,0.261
4,1,5,2,5,"55-64",0,0.257,0.0500596226829971,"41525",4,0.257
4,1,5,3,1,"55-64",0,0.525,0.337251527475845,"41531",4,0.525
4,1,5,3,2,"55-64",0,0.447,0.32174292631591,"41532",4,0.447
4,1,5,3,3,"55-64",0,0.421,0.243858208234539,"41533",4,0.421
4,1,5,3,4,"55-64",0,0.24,0.121779753119976,"41534",4,0.24
4,1,5,3,5,"55-64",0,0.236,0.0236416899553515,"41535",4,0.236
4,1,5,4,1,"55-64",0,0.333,0.108753914156737,"41541",4,0.333
4,1,5,4,2,"55-64",0,0.255,0.0808797345821084,"41542",4,0.255
4,1,5,4,3,"55-64",0,0.229,0.0386456034391459,"41543",4,0.229
4,1,5,4,4,"55-64",0,0.048,-0.0440990080024179,"41544",4,0.048
4,1,5,4,5,"55-64",0,0.044,-0.118059439413453,"41545",4,0.044
4,1,5,5,1,"55-64",0,0.274,0.0073139030648792,"41551",4,0.274
4,1,5,5,2,"55-64",0,0.196,-0.0215035400131303,"41552",4,0.196
4,1,5,5,3,"55-64",0,0.17,-0.0574872321280212,"41553",4,0.17
4,1,5,5,4,"55-64",0,-0.011,-0.13240117929541,"41554",4,-0.011
4,1,5,5,5,"55-64",0,-0.015,-0.202603133880476,"41555",4,-0.015
4,2,1,1,1,"55-64",0,0.743,0.669789489513587,"42111",4,0.743
4,2,1,1,2,"55-64",0,0.665,0.630428224333768,"42112",4,0.665
4,2,1,1,3,"55-64",0,0.639,0.574374485473696,"42113",4,0.639
4,2,1,1,4,"55-64",0,0.458,0.371141511512694,"42114",4,0.458
4,2,1,1,5,"55-64",0,0.454,0.197744045569335,"42115",4,0.454
4,2,1,2,1,"55-64",0,0.68,0.658662000169877,"42121",4,0.68
4,2,1,2,2,"55-64",0,0.602,0.616984019404551,"42122",4,0.602
4,2,1,2,3,"55-64",0,0.576,0.561650843261967,"42123",4,0.576
4,2,1,2,4,"55-64",0,0.395,0.355673571274959,"42124",4,0.395
4,2,1,2,5,"55-64",0,0.391,0.182904790444545,"42125",4,0.391
4,2,1,3,1,"55-64",0,0.659,0.567488735869137,"42131",4,0.659
4,2,1,3,2,"55-64",0,0.581,0.530203786892833,"42132",4,0.581
4,2,1,3,3,"55-64",0,0.555,0.480070494041231,"42133",4,0.555
4,2,1,3,4,"55-64",0,0.374,0.289761378029289,"42134",4,0.374
4,2,1,3,5,"55-64",0,0.37,0.127528397940952,"42135",4,0.37
4,2,1,4,1,"55-64",0,0.467,0.287645706916774,"42141",4,0.467
4,2,1,4,2,"55-64",0,0.389,0.252419514745754,"42142",4,0.389
4,2,1,4,3,"55-64",0,0.363,0.210589305924427,"42143",4,0.363
4,2,1,4,4,"55-64",0,0.182,0.0817573748436419,"42144",4,0.182
4,2,1,4,5,"55-64",0,0.178,-0.0284639745705481,"42145",4,0.178
4,2,1,5,1,"55-64",0,0.408,0.126861287856426,"42151",4,0.408
4,2,1,5,2,"55-64",0,0.33,0.0957525989962542,"42152",4,0.33
4,2,1,5,3,"55-64",0,0.304,0.0525891209056303,"42153",4,0.304
4,2,1,5,4,"55-64",0,0.123,-0.0453260559057807,"42154",4,0.123
4,2,1,5,5,"55-64",0,0.119,-0.130489755501642,"42155",4,0.119
4,2,2,1,1,"55-64",0,0.693,0.666686767675004,"42211",4,0.693
4,2,2,1,2,"55-64",0,0.615,0.626909528354992,"42212",4,0.615
4,2,2,1,3,"55-64",0,0.589,0.571408412964522,"42213",4,0.589
4,2,2,1,4,"55-64",0,0.408,0.365363431134444,"42214",4,0.408
4,2,2,1,5,"55-64",0,0.404,0.19233836066584,"42215",4,0.404
4,2,2,2,1,"55-64",0,0.63,0.651868483373202,"42221",4,0.63
4,2,2,2,2,"55-64",0,0.552,0.611393416435201,"42222",4,0.552
4,2,2,2,3,"55-64",0,0.526,0.559047070976726,"42223",4,0.526
4,2,2,2,4,"55-64",0,0.345,0.346840092952635,"42224",4,0.345
4,2,2,2,5,"55-64",0,0.341,0.174452027020256,"42225",4,0.341
4,2,2,3,1,"55-64",0,0.609,0.563221930118602,"42231",4,0.609
4,2,2,3,2,"55-64",0,0.531,0.524004646931807,"42232",4,0.531
4,2,2,3,3,"55-64",0,0.505,0.471997810682662,"42233",4,0.505
4,2,2,3,4,"55-64",0,0.324,0.278737741577403,"42234",4,0.324
4,2,2,3,5,"55-64",0,0.32,0.116434271640488,"42235",4,0.32
4,2,2,4,1,"55-64",0,0.417,0.285605387320962,"42241",4,0.417
4,2,2,4,2,"55-64",0,0.339,0.247894098592805,"42242",4,0.339
4,2,2,4,3,"55-64",0,0.313,0.204725750195947,"42243",4,0.313
4,2,2,4,4,"55-64",0,0.132,0.0743360509521147,"42244",4,0.132
4,2,2,4,5,"55-64",0,0.128,-0.0356044100218917,"42245",4,0.128
4,2,2,5,1,"55-64",0,0.358,0.135062409732446,"42251",4,0.358
4,2,2,5,2,"55-64",0,0.28,0.0995162958017041,"42252",4,0.28
4,2,2,5,3,"55-64",0,0.254,0.0586304480989815,"42253",4,0.254
4,2,2,5,4,"55-64",0,0.073,-0.0402636335313504,"42254",4,0.073
4,2,2,5,5,"55-64",0,0.069,-0.124862982517726,"42255",4,0.069
4,2,3,1,1,"55-64",0,0.68,0.632226294316939,"42311",4,0.68
4,2,3,1,2,"55-64",0,0.602,0.595491676256591,"42312",4,0.602
4,2,3,1,3,"55-64",0,0.576,0.545609078099459,"42313",4,0.576
4,2,3,1,4,"55-64",0,0.395,0.349389584549603,"42314",4,0.395
4,2,3,1,5,"55-64",0,0.391,0.181375866934993,"42315",4,0.391
4,2,3,2,1,"55-64",0,0.617,0.610933166721606,"42321",4,0.617
4,2,3,2,2,"55-64",0,0.539,0.573687988824737,"42322",4,0.539
4,2,3,2,3,"55-64",0,0.513,0.523784455296972,"42323",4,0.513
4,2,3,2,4,"55-64",0,0.332,0.327552558104803,"42324",4,0.332
4,2,3,2,5,"55-64",0,0.328,0.160042508553608,"42325",4,0.328
4,2,3,3,1,"55-64",0,0.596,0.532220889604678,"42331",4,0.596
4,2,3,3,2,"55-64",0,0.518,0.495475751965444,"42332",4,0.518
4,2,3,3,3,"55-64",0,0.492,0.447864532584643,"42333",4,0.492
4,2,3,3,4,"55-64",0,0.311,0.263252360402311,"42334",4,0.311
4,2,3,3,5,"55-64",0,0.307,0.105316450219589,"42335",4,0.307
4,2,3,4,1,"55-64",0,0.404,0.262543705216935,"42341",4,0.404
4,2,3,4,2,"55-64",0,0.326,0.226625659926087,"42342",4,0.326
4,2,3,4,3,"55-64",0,0.3,0.188326124321583,"42343",4,0.3
4,2,3,4,4,"55-64",0,0.119,0.0627558798596722,"42344",4,0.119
4,2,3,4,5,"55-64",0,0.115,-0.0442112766517501,"42345",4,0.115
4,2,3,5,1,"55-64",0,0.345,0.118914774740171,"42351",4,0.345
4,2,3,5,2,"55-64",0,0.267,0.0840140377983416,"42352",4,0.267
4,2,3,5,3,"55-64",0,0.241,0.0495284047894009,"42353",4,0.241
4,2,3,5,4,"55-64",0,0.0599999999999999,-0.0449251567027489,"42354",4,0.0599999999999999
4,2,3,5,5,"55-64",0,0.0559999999999999,-0.125849354596111,"42355",4,0.0559999999999999
4,2,4,1,1,"55-64",0,0.581,0.583355823863672,"42411",4,0.581
4,2,4,1,2,"55-64",0,0.503,0.554146011706256,"42412",4,0.503
4,2,4,1,3,"55-64",0,0.477,0.490699945403658,"42413",4,0.477
4,2,4,1,4,"55-64",0,0.296,0.30040367102364,"42414",4,0.296
4,2,4,1,5,"55-64",0,0.292,0.139814942049073,"42415",4,0.292
4,2,4,2,1,"55-64",0,0.518,0.582044068328726,"42421",4,0.518
4,2,4,2,2,"55-64",0,0.44,0.548093355787658,"42422",4,0.44
4,2,4,2,3,"55-64",0,0.414,0.49390830883903,"42423",4,0.414
4,2,4,2,4,"55-64",0,0.233,0.302893908535133,"42424",4,0.233
4,2,4,2,5,"55-64",0,0.229,0.139663686161139,"42425",4,0.229
4,2,4,3,1,"55-64",0,0.497,0.509610223437018,"42431",4,0.497
4,2,4,3,2,"55-64",0,0.419,0.474996467487257,"42432",4,0.419
4,2,4,3,3,"55-64",0,0.393,0.424302368740804,"42433",4,0.393
4,2,4,3,4,"55-64",0,0.212,0.244101372850818,"42434",4,0.212
4,2,4,3,5,"55-64",0,0.208,0.090152273919324,"42435",4,0.208
4,2,4,4,1,"55-64",0,0.305,0.229025780973582,"42441",4,0.305
4,2,4,4,2,"55-64",0,0.227,0.198760905329152,"42442",4,0.227
4,2,4,4,3,"55-64",0,0.201,0.149922395321691,"42443",4,0.201
4,2,4,4,4,"55-64",0,0.02,0.024293892908485,"42444",4,0.02
4,2,4,4,5,"55-64",0,0.016,-0.0834929956609101,"42445",4,0.016
4,2,4,5,1,"55-64",0,0.246,0.0495632342276083,"42451",4,0.246
4,2,4,5,2,"55-64",0,0.168,0.0245900976454861,"42452",4,0.168
4,2,4,5,3,"55-64",0,0.142,-0.0262301534199873,"42453",4,0.142
4,2,4,5,4,"55-64",0,-0.039,-0.119947867207015,"42454",4,-0.039
4,2,4,5,5,"55-64",0,-0.043,-0.20093271404895,"42455",4,-0.043
4,2,5,1,1,"55-64",0,0.559,0.396251120070488,"42511",4,0.559
4,2,5,1,2,"55-64",0,0.481,0.384912551339631,"42512",4,0.481
4,2,5,1,3,"55-64",0,0.455,0.300669093456293,"42513",4,0.455
4,2,5,1,4,"55-64",0,0.274,0.162099959103304,"42514",4,0.274
4,2,5,1,5,"55-64",0,0.27,0.0517622875920746,"42515",4,0.27
4,2,5,2,1,"55-64",0,0.496,0.473806835159935,"42521",4,0.496
4,2,5,2,2,"55-64",0,0.418,0.458027513870846,"42522",4,0.418
4,2,5,2,3,"55-64",0,0.392,0.368392006465319,"42523",4,0.392
4,2,5,2,4,"55-64",0,0.211,0.193019760074397,"42524",4,0.211
4,2,5,2,5,"55-64",0,0.207,0.053688020383161,"42525",4,0.207
4,2,5,3,1,"55-64",0,0.475,0.423210280431532,"42531",4,0.475
4,2,5,3,2,"55-64",0,0.397,0.403868494815299,"42532",4,0.397
4,2,5,3,3,"55-64",0,0.371,0.325462935144086,"42533",4,0.371
4,2,5,3,4,"55-64",0,0.19,0.157458945393761,"42534",4,0.19
4,2,5,3,5,"55-64",0,0.186,0.0226434928172764,"42535",4,0.186
4,2,5,4,1,"55-64",0,0.283,0.113530508651615,"42541",4,0.283
4,2,5,4,2,"55-64",0,0.205,0.0922815480233909,"42542",4,0.205
4,2,5,4,3,"55-64",0,0.179,0.0340699560131109,"42543",4,0.179
4,2,5,4,4,"55-64",0,-0.0020000000000001,-0.0661125831304081,"42544",4,-0.0020000000000001
4,2,5,4,5,"55-64",0,-0.0060000000000001,-0.150317998588849,"42545",4,-0.0060000000000001
4,2,5,5,1,"55-64",0,0.224,-0.0256865184873541,"42551",4,0.224
4,2,5,5,2,"55-64",0,0.146,-0.0533785610323499,"42552",4,0.146
4,2,5,5,3,"55-64",0,0.12,-0.0929928847270998,"42553",4,0.12
4,2,5,5,4,"55-64",0,-0.0610000000000001,-0.170352864193965,"42554",4,-0.0610000000000001
4,2,5,5,5,"55-64",0,-0.0650000000000001,-0.240961173103612,"42555",4,-0.0650000000000001
4,3,1,1,1,"55-64",0,0.713,0.5652734307671,"43111",4,0.713
4,3,1,1,2,"55-64",0,0.635,0.539941225212391,"43112",4,0.635
4,3,1,1,3,"55-64",0,0.609,0.463461321242333,"43113",4,0.609
4,3,1,1,4,"55-64",0,0.428,0.272442830887884,"43114",4,0.428
4,3,1,1,5,"55-64",0,0.424,0.111276997105877,"43115",4,0.424
4,3,1,2,1,"55-64",0,0.65,0.586081538654267,"43121",4,0.65
4,3,1,2,2,"55-64",0,0.572,0.553543930323791,"43122",4,0.572
4,3,1,2,3,"55-64",0,0.546,0.487653569823569,"43123",4,0.546
4,3,1,2,4,"55-64",0,0.365,0.287590009763133,"43124",4,0.365
4,3,1,2,5,"55-64",0,0.361,0.117176837451016,"43125",4,0.361
4,3,1,3,1,"55-64",0,0.629,0.512040742775414,"43131",4,0.629
4,3,1,3,2,"55-64",0,0.551,0.480261349347488,"43132",4,0.551
4,3,1,3,3,"55-64",0,0.525,0.421672376178221,"43133",4,0.525
4,3,1,3,4,"55-64",0,0.344,0.23398334859373,"43134",4,0.344
4,3,1,3,5,"55-64",0,0.34,0.0736963879963312,"43135",4,0.34
4,3,1,4,1,"55-64",0,0.437,0.205982779006647,"43141",4,0.437
4,3,1,4,2,"55-64",0,0.359,0.179876239880328,"43142",4,0.359
4,3,1,4,3,"55-64",0,0.333,0.12355000501884,"43143",4,0.333
4,3,1,4,4,"55-64",0,0.152,0.0001733557924416,"43144",4,0.152
4,3,1,4,5,"55-64",0,0.148,-0.105149513492546,"43145",4,0.148
4,3,1,5,1,"55-64",0,0.378,0.0231511337047144,"43151",4,0.378
4,3,1,5,2,"55-64",0,0.3,-0.0034474725438132,"43152",4,0.3
4,3,1,5,3,"55-64",0,0.274,-0.0481711245713993,"43153",4,0.274
4,3,1,5,4,"55-64",0,0.0930000000000001,-0.131529877671728,"43154",4,0.0930000000000001
4,3,1,5,5,"55-64",0,0.0890000000000001,-0.204799725739909,"43155",4,0.0890000000000001
4,3,2,1,1,"55-64",0,0.663,0.591617184569913,"43211",4,0.663
4,3,2,1,2,"55-64",0,0.585,0.560719343898535,"43212",4,0.585
4,3,2,1,3,"55-64",0,0.559,0.496117945223402,"43213",4,0.559
4,3,2,1,4,"55-64",0,0.378,0.297037714550025,"43214",4,0.378
4,3,2,1,5,"55-64",0,0.374,0.127563253787175,"43215",4,0.374
4,3,2,2,1,"55-64",0,0.6,0.593834586888409,"43221",4,0.6
4,3,2,2,2,"55-64",0,0.522,0.557410455862034,"43222",4,0.522
4,3,2,2,3,"55-64",0,0.496,0.49984482048015,"43223",4,0.496
4,3,2,2,4,"55-64",0,0.315,0.298373710856331,"43224",4,0.315
4,3,2,2,5,"55-64",0,0.311,0.127171973060047,"43225",4,0.311
4,3,2,3,1,"55-64",0,0.579,0.512361322910268,"43231",4,0.579
4,3,2,3,2,"55-64",0,0.501,0.477089165587191,"43232",4,0.501
4,3,2,3,3,"55-64",0,0.475,0.424765692061955,"43233",4,0.475
4,3,2,3,4,"55-64",0,0.294,0.237001206635471,"43234",4,0.294
4,3,2,3,5,"55-64",0,0.29,0.0764852255743535,"43235",4,0.29
4,3,2,4,1,"55-64",0,0.387,0.223000710482426,"43241",4,0.387
4,3,2,4,2,"55-64",0,0.309,0.192210001155033,"43242",4,0.309
4,3,2,4,3,"55-64",0,0.283,0.143026256621214,"43243",4,0.283
4,3,2,4,4,"55-64",0,0.102,0.0145895406083368,"43244",4,0.102
4,3,2,4,5,"55-64",0,0.098,-0.0958617521899129,"43245",4,0.098
4,3,2,5,1,"55-64",0,0.328,0.0391041410804981,"43251",4,0.328
4,3,2,5,2,"55-64",0,0.25,0.0135386855582238,"43252",4,0.25
4,3,2,5,3,"55-64",0,0.224,-0.0362582288767504,"43253",4,0.224
4,3,2,5,4,"55-64",0,0.043,-0.128837803450131,"43254",4,0.043
4,3,2,5,5,"55-64",0,0.039,-0.20872129587005,"43255",4,0.039
4,3,3,1,1,"55-64",0,0.65,0.588041911381964,"43311",4,0.65
4,3,3,1,2,"55-64",0,0.572,0.554415756012308,"43312",4,0.572
4,3,3,1,3,"55-64",0,0.546,0.498764410895105,"43313",4,0.546
4,3,3,1,4,"55-64",0,0.365,0.303703305495599,"43314",4,0.365
4,3,3,1,5,"55-64",0,0.361,0.136499063135283,"43315",4,0.361
4,3,3,2,1,"55-64",0,0.587,0.573534460263819,"43321",4,0.587
4,3,3,2,2,"55-64",0,0.509,0.537840489723075,"43322",4,0.509
4,3,3,2,3,"55-64",0,0.483,0.48651507840301,"43323",4,0.483
4,3,3,2,4,"55-64",0,0.302,0.292209379734823,"43324",4,0.302
4,3,3,2,5,"55-64",0,0.298,0.125617268543473,"43325",4,0.298
4,3,3,3,1,"55-64",0,0.566,0.498162855485354,"43331",4,0.566
4,3,3,3,2,"55-64",0,0.488,0.46229836392822,"43332",4,0.488
4,3,3,3,3,"55-64",0,0.462,0.413525433387391,"43333",4,0.462
4,3,3,3,4,"55-64",0,0.281,0.230260993704643,"43334",4,0.281
4,3,3,3,5,"55-64",0,0.277,0.0733044254651671,"43335",4,0.277
4,3,3,4,1,"55-64",0,0.374,0.223306877519842,"43341",4,0.374
4,3,3,4,2,"55-64",0,0.296,0.189882747761059,"43342",4,0.296
4,3,3,4,3,"55-64",0,0.27,0.146815321524869,"43343",4,0.27
4,3,3,4,4,"55-64",0,0.0890000000000001,0.0204175695233969,"43344",4,0.0890000000000001
4,3,3,4,5,"55-64",0,0.0850000000000001,-0.0884222922562012,"43345",4,0.0850000000000001
4,3,3,5,1,"55-64",0,0.315,0.0560746799997643,"43351",4,0.315
4,3,3,5,2,"55-64",0,0.237,0.0280246062939548,"43352",4,0.237
4,3,3,5,3,"55-64",0,0.211,-0.0186927369341749,"43353",4,0.211
4,3,3,5,4,"55-64",0,0.0300000000000001,-0.115569357167589,"43354",4,0.0300000000000001
4,3,3,5,5,"55-64",0,0.0260000000000001,-0.199810601671558,"43355",4,0.0260000000000001
4,3,4,1,1,"55-64",0,0.551,0.384952129291948,"43411",4,0.551
4,3,4,1,2,"55-64",0,0.473,0.369348175369876,"43412",4,0.473
4,3,4,1,3,"55-64",0,0.447,0.290564276755919,"43413",4,0.447
4,3,4,1,4,"55-64",0,0.266,0.148463966069697,"43414",4,0.266
4,3,4,1,5,"55-64",0,0.262,0.031895946320413,"43415",4,0.262
4,3,4,2,1,"55-64",0,0.488,0.442395125094772,"43421",4,0.488
4,3,4,2,2,"55-64",0,0.41,0.426026062770669,"43422",4,0.41
4,3,4,2,3,"55-64",0,0.384,0.34183248632043,"43423",4,0.384
4,3,4,2,4,"55-64",0,0.203,0.1694593713211,"43424",4,0.203
4,3,4,2,5,"55-64",0,0.199,0.0300351906002803,"43425",4,0.199
4,3,4,3,1,"55-64",0,0.467,0.396001714527178,"43431",4,0.467
4,3,4,3,2,"55-64",0,0.389,0.376071868318887,"43432",4,0.389
4,3,4,3,3,"55-64",0,0.363,0.299460711166218,"43433",4,0.363
4,3,4,3,4,"55-64",0,0.182,0.132075839860422,"43434",4,0.182
4,3,4,3,5,"55-64",0,0.178,-0.0043060069355126,"43435",4,0.178
4,3,4,4,1,"55-64",0,0.275,0.0925410028790259,"43441",4,0.275
4,3,4,4,2,"55-64",0,0.197,0.0697789662091658,"43442",4,0.197
4,3,4,4,3,"55-64",0,0.171,0.0138126793985011,"43443",4,0.171
4,3,4,4,4,"55-64",0,-0.01,-0.0873020902052772,"43444",4,-0.01
4,3,4,4,5,"55-64",0,-0.014,-0.173688422790876,"43445",4,-0.014
4,3,4,5,1,"55-64",0,0.216,-0.0467498942744288,"43451",4,0.216
4,3,4,5,2,"55-64",0,0.138,-0.0758527505878647,"43452",4,0.138
4,3,4,5,3,"55-64",0,0.112,-0.114237626753352,"43453",4,0.112
4,3,4,5,4,"55-64",0,-0.069,-0.190928607235796,"43454",4,-0.069
4,3,4,5,5,"55-64",0,-0.073,-0.259999129493433,"43455",4,-0.073
4,3,5,1,1,"55-64",0,0.529,0.243548626141125,"43511",4,0.529
4,3,5,1,2,"55-64",0,0.451,0.215474578506668,"43512",4,0.451
4,3,5,1,3,"55-64",0,0.425,0.17118021520572,"43513",4,0.425
4,3,5,1,4,"55-64",0,0.244,0.0797526253988102,"43514",4,0.244
4,3,5,1,5,"55-64",0,0.24,-0.0023470366660783,"43515",4,0.24
4,3,5,2,1,"55-64",0,0.466,0.236381489698979,"43521",4,0.466
4,3,5,2,2,"55-64",0,0.388,0.214611302055159,"43522",4,0.388
4,3,5,2,3,"55-64",0,0.362,0.157445443873338,"43523",4,0.362
4,3,5,2,4,"55-64",0,0.181,0.0562301892194143,"43524",4,0.181
4,3,5,2,5,"55-64",0,0.177,-0.030542074038951,"43525",4,0.177
4,3,5,3,1,"55-64",0,0.445,0.203007600833828,"43531",4,0.445
4,3,5,3,2,"55-64",0,0.367,0.181790256779202,"43532",4,0.367
4,3,5,3,3,"55-64",0,0.341,0.123457189239021,"43533",4,0.341
4,3,5,3,4,"55-64",0,0.16,0.0216840322657671,"43534",4,0.16
4,3,5,3,5,"55-64",0,0.156,-0.0645838487606843,"43535",4,0.156
4,3,5,4,1,"55-64",0,0.253,0.0193580750520712,"43541",4,0.253
4,3,5,4,2,"55-64",0,0.175,-0.0104724725135342,"43542",4,0.175
4,3,5,4,3,"55-64",0,0.149,-0.0485417502233962,"43543",4,0.149
4,3,5,4,4,"55-64",0,-0.0319999999999999,-0.128092923439842,"43544",4,-0.0319999999999999
4,3,5,4,5,"55-64",0,-0.0359999999999999,-0.200122185400408,"43545",4,-0.0359999999999999
4,3,5,5,1,"55-64",0,0.194,-0.0713563738176777,"43551",4,0.194
4,3,5,5,2,"55-64",0,0.116,-0.102303787191581,"43552",4,0.116
4,3,5,5,3,"55-64",0,0.0900000000000001,-0.136639981066531,"43553",4,0.0900000000000001
4,3,5,5,4,"55-64",0,-0.0909999999999999,-0.210260952763571,"43554",4,-0.0909999999999999
4,3,5,5,5,"55-64",0,-0.0949999999999999,-0.277581590464477,"43555",4,-0.0949999999999999
4,4,1,1,1,"55-64",0,0.629,0.387412353053857,"44111",4,0.629
4,4,1,1,2,"55-64",0,0.551,0.359232608181955,"44112",4,0.551
4,4,1,1,3,"55-64",0,0.525,0.296948935932743,"44113",4,0.525
4,4,1,1,4,"55-64",0,0.344,0.163410150440814,"44114",4,0.344
4,4,1,1,5,"55-64",0,0.34,0.0437062657807172,"44115",4,0.34
4,4,1,2,1,"55-64",0,0.566,0.415852015927015,"44121",4,0.566
4,4,1,2,2,"55-64",0,0.488,0.389304063746512,"44122",4,0.488
4,4,1,2,3,"55-64",0,0.462,0.301725937628727,"44123",4,0.462
4,4,1,2,4,"55-64",0,0.281,0.149220538615454,"44124",4,0.281
4,4,1,2,5,"55-64",0,0.277,0.0212609091362406,"44125",4,0.277
4,4,1,3,1,"55-64",0,0.545,0.352406222329307,"44131",4,0.545
4,4,1,3,2,"55-64",0,0.467,0.333578564204954,"44132",4,0.467
4,4,1,3,3,"55-64",0,0.441,0.257641314134395,"44133",4,0.441
4,4,1,3,4,"55-64",0,0.26,0.111198153432401,"44134",4,0.26
4,4,1,3,5,"55-64",0,0.256,-0.0119673920038707,"44135",4,0.256
4,4,1,4,1,"55-64",0,0.353,0.0953435295611783,"44141",4,0.353
4,4,1,4,2,"55-64",0,0.275,0.0668990513267293,"44142",4,0.275
4,4,1,4,3,"55-64",0,0.249,0.022034887842258,"44143",4,0.249
4,4,1,4,4,"55-64",0,0.068,-0.0722887776869911,"44144",4,0.068
4,4,1,4,5,"55-64",0,0.064,-0.157222294941057,"44145",4,0.064
4,4,1,5,1,"55-64",0,0.294,-0.0288318345493044,"44151",4,0.294
4,4,1,5,2,"55-64",0,0.216,-0.0591272156541195,"44152",4,0.216
4,4,1,5,3,"55-64",0,0.19,-0.094589904809696,"44153",4,0.19
4,4,1,5,4,"55-64",0,0.009,-0.169750356219354,"44154",4,0.009
4,4,1,5,5,"55-64",0,0.005,-0.238723292647833,"44155",4,0.005
4,4,2,1,1,"55-64",0,0.579,0.411375552959699,"44211",4,0.579
4,4,2,1,2,"55-64",0,0.501,0.392573222837025,"44212",4,0.501
4,4,2,1,3,"55-64",0,0.475,0.312513580039109,"44213",4,0.475
4,4,2,1,4,"55-64",0,0.294,0.162427500277904,"44214",4,0.294
4,4,2,1,5,"55-64",0,0.29,0.0352371268528213,"44215",4,0.29
4,4,2,2,1,"55-64",0,0.516,0.490343065038178,"44221",4,0.516
4,4,2,2,2,"55-64",0,0.438,0.466533771237652,"44222",4,0.438
4,4,2,2,3,"55-64",0,0.412,0.366825914348897,"44223",4,0.412
4,4,2,2,4,"55-64",0,0.231,0.179950957314273,"44224",4,0.231
4,4,2,2,5,"55-64",0,0.227,0.0305280417602048,"44225",4,0.227
4,4,2,3,1,"55-64",0,0.495,0.412917815210532,"44231",4,0.495
4,4,2,3,2,"55-64",0,0.417,0.392654911750043,"44232",4,0.417
4,4,2,3,3,"55-64",0,0.391,0.310566357540744,"44233",4,0.391
4,4,2,3,4,"55-64",0,0.21,0.137817467347155,"44234",4,0.21
4,4,2,3,5,"55-64",0,0.206,-0.0034950799611106,"44235",4,0.206
4,4,2,4,1,"55-64",0,0.303,0.102042484775761,"44241",4,0.303
4,4,2,4,2,"55-64",0,0.225,0.0778704070113719,"44242",4,0.225
4,4,2,4,3,"55-64",0,0.199,0.0233943721728786,"44243",4,0.199
4,4,2,4,4,"55-64",0,0.018,-0.0789753754297085,"44244",4,0.018
4,4,2,4,5,"55-64",0,0.014,-0.16792229429206,"44245",4,0.014
4,4,2,5,1,"55-64",0,0.244,-0.0413477978434528,"44251",4,0.244
4,4,2,5,2,"55-64",0,0.166,-0.0701219135887126,"44252",4,0.166
4,4,2,5,3,"55-64",0,0.14,-0.108169531441931,"44253",4,0.14
4,4,2,5,4,"55-64",0,-0.041,-0.185042383194205,"44254",4,-0.041
4,4,2,5,5,"55-64",0,-0.045,-0.255395566968094,"44255",4,-0.045
4,4,3,1,1,"55-64",0,0.566,0.447517324502973,"44311",4,0.566
4,4,3,1,2,"55-64",0,0.488,0.431260547554377,"44312",4,0.488
4,4,3,1,3,"55-64",0,0.462,0.347706741145706,"44313",4,0.462
4,4,3,1,4,"55-64",0,0.281,0.181419362041771,"44314",4,0.281
4,4,3,1,5,"55-64",0,0.277,0.0442096921050979,"44315",4,0.277
4,4,3,2,1,"55-64",0,0.503,0.496906144557413,"44321",4,0.503
